1.4276e-06,0.395313
1.4280e-06,0.370313
1.4284e-06,0.279688
1.4288e-06,0.32
1.4292e-06,0.28125
1.4296e-06,0.28
1.4300e-06,0.2425
1.4304e-06,0.237188
1.4308e-06,0.319688
1.4312e-06,0.32
1.4316e-06,0.365312
1.4320e-06,0.435938
1.4324e-06,0.239063
1.4328e-06,0.401563
1.4332e-06,0.31875
1.4336e-06,0.28
1.4340e-06,0.27875
1.4344e-06,0.360312
1.4348e-06,0.24
1.4352e-06,0.282813
1.4356e-06,0.4375
1.4360e-06,0.231875
1.4364e-06,0.285625
1.4368e-06,0.2325
1.4372e-06,0.205625
1.4376e-06,0.320625
1.4380e-06,0.280313
1.4384e-06,0.4
1.4388e-06,0.36
1.4392e-06,0.361875
1.4396e-06,0.20125
1.4400e-06,0.239063
1.4404e-06,0.239375
1.4408e-06,0.247187
1.4412e-06,0.146563
1.4416e-06,0.405938
1.4420e-06,0.319375
1.4424e-06,0.28
1.4428e-06,0.239688
1.4432e-06,0.24
1.4436e-06,0.28
1.4440e-06,0.3225
1.4444e-06,0.438125
1.4448e-06,0.198125
1.4452e-06,0.281875
1.4456e-06,0.319063
1.4460e-06,0.44
1.4464e-06,0.32125
1.4468e-06,0.240313
1.4472e-06,0.240313
1.4476e-06,0.318125
1.4480e-06,0.1975
1.4484e-06,0.28625
1.4488e-06,0.279062
1.4492e-06,0.274688
1.4496e-06,0.246875
1.4500e-06,0.357813
1.4504e-06,0.239688
1.4508e-06,0.360312
1.4512e-06,0.31875
1.4516e-06,0.239688
1.4520e-06,0.320313
1.4524e-06,0.28
1.4528e-06,0.362188
1.4532e-06,0.271562
1.4536e-06,0.2025
1.4540e-06,0.322812
1.4544e-06,0.32
1.4548e-06,0.352187
1.4552e-06,0.406875
1.4556e-06,0.277188
1.4560e-06,0.43875
1.4564e-06,0.32125
1.4568e-06,0.32
1.4572e-06,0.27875
1.4576e-06,0.2825
1.4580e-06,0.44
1.4584e-06,0.285
1.4588e-06,0.199688
1.4592e-06,0.274688
1.4596e-06,0.400312
1.4600e-06,0.278437
1.4604e-06,0.2825
1.4608e-06,0.316875
1.4612e-06,0.285625
1.4616e-06,0.401875
1.4620e-06,0.266562
1.4624e-06,0.2025
1.4628e-06,0.281875
1.4632e-06,0.320313
1.4636e-06,0.360312
1.4640e-06,0.279688
1.4644e-06,0.319688
1.4648e-06,0.195938
1.4652e-06,0.20375
1.4656e-06,0.280938
1.4660e-06,0.279688
1.4664e-06,0.2
1.4668e-06,0.313125
1.4672e-06,0.35875
1.4676e-06,0.365938
1.4680e-06,0.319688
1.4684e-06,0.360312
1.4688e-06,0.356562
1.4692e-06,0.479375
1.4696e-06,0.279375
1.4700e-06,0.322812
1.4704e-06,0.32
1.4708e-06,0.36
1.4712e-06,0.361563
1.4716e-06,0.2425
1.4720e-06,0.275625
1.4724e-06,0.399375
1.4728e-06,0.359063
1.4732e-06,0.316563
1.4736e-06,0.24375
1.4740e-06,0.359687
1.4744e-06,0.18125
1.4748e-06,0.174063
1.4752e-06,0.360312
1.4756e-06,0.239688
1.4760e-06,0.320313
1.4764e-06,0.3175
1.4768e-06,0.24125
1.4772e-06,0.360938
1.4776e-06,0.276563
1.4780e-06,0.3225
1.4784e-06,0.320937
1.4788e-06,0.36
1.4792e-06,0.242813
1.4796e-06,0.115625
1.4800e-06,0.353438
1.4804e-06,0.254063
1.4808e-06,0.2075
1.4812e-06,0.156875
1.4816e-06,0.35625
1.4820e-06,0.359063
1.4824e-06,0.32
1.4828e-06,0.24
1.4832e-06,0.31875
1.4836e-06,0.320937
1.4840e-06,0.283438
1.4844e-06,0.204062
1.4848e-06,0.231562
1.4852e-06,0.359375
1.4856e-06,0.28
1.4860e-06,0.28
1.4864e-06,0.240625
1.4868e-06,0.322812
1.4872e-06,0.361563
1.4876e-06,0.399062
1.4880e-06,0.280313
1.4884e-06,0.317813
1.4888e-06,0.35875
1.4892e-06,0.360625
1.4896e-06,0.279688
1.4900e-06,0.320625
1.4904e-06,0.277188
1.4908e-06,0.199063
1.4912e-06,0.241875
1.4916e-06,0.280313
1.4920e-06,0.24
1.4924e-06,0.3125
1.4928e-06,0.36875
1.4932e-06,0.201563
1.4936e-06,0.315937
1.4940e-06,0.280313
1.4944e-06,0.32
1.4948e-06,0.278437
1.4952e-06,0.4375
1.4956e-06,0.40125
1.4960e-06,0.367812
1.4964e-06,0.199688
1.4968e-06,0.355313
1.4972e-06,0.319063
1.4976e-06,0.40125
1.4980e-06,0.241563
1.4984e-06,0.240937
1.4988e-06,0.279375
1.4992e-06,0.282188
1.4996e-06,0.35875
1.5000e-06,0.239063
1.5004e-06,0.320937
1.5008e-06,0.36
1.5012e-06,0.32
1.5016e-06,0.320625
1.5020e-06,0.36
1.5024e-06,0.31875
1.5028e-06,0.278437
1.5032e-06,0.281875
1.5036e-06,0.319688
1.5040e-06,0.28
1.5044e-06,0.359687
1.5048e-06,0.319063
1.5052e-06,0.399688
1.5056e-06,0.289063
1.5060e-06,0.274688
1.5064e-06,0.396562
1.5068e-06,0.36375
1.5072e-06,0.328125
1.5076e-06,0.239688
1.5080e-06,0.319688
1.5084e-06,0.280938
1.5088e-06,0.318125
1.5092e-06,0.321563
1.5096e-06,0.281875
1.5100e-06,0.24
1.5104e-06,0.240313
1.5108e-06,0.2425
1.5112e-06,0.362812
1.5116e-06,0.358438
1.5120e-06,0.360625
1.5124e-06,0.4
1.5128e-06,0.32
1.5132e-06,0.280313
1.5136e-06,0.24
1.5140e-06,0.28
1.5144e-06,0.319063
1.5148e-06,0.24
1.5152e-06,0.325
1.5156e-06,0.269062
1.5160e-06,0.204688
1.5164e-06,0.367188
1.5168e-06,0.3575
1.5172e-06,0.319688
1.5176e-06,0.32
1.5180e-06,0.280313
1.5184e-06,0.318125
1.5188e-06,0.4
1.5192e-06,0.32125
1.5196e-06,0.280313
1.5200e-06,0.28
1.5204e-06,0.31125
1.5208e-06,0.3575
1.5212e-06,0.24
1.5216e-06,0.36
1.5220e-06,0.319063
1.5224e-06,0.28
1.5228e-06,0.32
1.5232e-06,0.400625
1.5236e-06,0.358125
1.5240e-06,0.239375
1.5244e-06,0.199063
1.5248e-06,0.198438
1.5252e-06,0.4
1.5256e-06,0.240937
1.5260e-06,0.28
1.5264e-06,0.239688
1.5268e-06,0.240313
1.5272e-06,0.24
1.5276e-06,0.239375
1.5280e-06,0.243438
1.5284e-06,0.28125
1.5288e-06,0.28125
1.5292e-06,0.27375
1.5296e-06,0.200625
1.5300e-06,0.320313
1.5304e-06,0.319688
1.5308e-06,0.359375
1.5312e-06,0.359687
1.5316e-06,0.318125
1.5320e-06,0.282188
1.5324e-06,0.3625
1.5328e-06,0.31625
1.5332e-06,0.2375
1.5336e-06,0.24
1.5340e-06,0.434375
1.5344e-06,0.367188
1.5348e-06,0.319688
1.5352e-06,0.28125
1.5356e-06,0.199688
1.5360e-06,0.321875
1.5364e-06,0.358125
1.5368e-06,0.24
1.5372e-06,0.36
1.5376e-06,0.282813
1.5380e-06,0.277813
1.5384e-06,0.358438
1.5388e-06,0.322812
1.5392e-06,0.239688
1.5396e-06,0.280938
1.5400e-06,0.28
1.5404e-06,0.325312
1.5408e-06,0.359375
1.5412e-06,0.362812
1.5416e-06,0.350938
1.5420e-06,0.199375
1.5424e-06,0.362188
1.5428e-06,0.440313
1.5432e-06,0.280938
1.5436e-06,0.28
1.5440e-06,0.322812
1.5444e-06,0.399062
1.5448e-06,0.276563
1.5452e-06,0.199688
1.5456e-06,0.239375
1.5460e-06,0.276875
1.5464e-06,0.324688
1.5468e-06,0.2425
1.5472e-06,0.279375
1.5476e-06,0.239375
1.5480e-06,0.31875
1.5484e-06,0.320625
1.5488e-06,0.439687
1.5492e-06,0.276875
1.5496e-06,0.360938
1.5500e-06,0.36
1.5504e-06,0.440625
1.5508e-06,0.32125
1.5512e-06,0.359687
1.5516e-06,0.281562
1.5520e-06,0.240313
1.5524e-06,0.281562
1.5528e-06,0.275
1.5532e-06,0.246563
1.5536e-06,0.35875
1.5540e-06,0.235312
1.5544e-06,0.280313
1.5548e-06,0.240313
1.5552e-06,0.32
1.5556e-06,0.280938
1.5560e-06,0.401563
1.5564e-06,0.35625
1.5568e-06,0.322188
1.5572e-06,0.312188
1.5576e-06,0.202188
1.5580e-06,0.362188
1.5584e-06,0.2425
1.5588e-06,0.159063
1.5592e-06,0.233438
1.5596e-06,0.281875
1.5600e-06,0.271875
1.5604e-06,0.35875
1.5608e-06,0.358438
1.5612e-06,0.439375
1.5616e-06,0.2
1.5620e-06,0.24
1.5624e-06,0.360938
1.5628e-06,0.243125
1.5632e-06,0.273438
1.5636e-06,0.327813
1.5640e-06,0.198125
1.5644e-06,0.355
1.5648e-06,0.28
1.5652e-06,0.240625
1.5656e-06,0.2825
1.5660e-06,0.362188
1.5664e-06,0.358125
1.5668e-06,0.279688
1.5672e-06,0.28
1.5676e-06,0.2775
1.5680e-06,0.360938
1.5684e-06,0.279688
1.5688e-06,0.359375
1.5692e-06,0.240313
1.5696e-06,0.400625
1.5700e-06,0.23625
1.5704e-06,0.28125
1.5708e-06,0.279688
1.5712e-06,0.359687
1.5716e-06,0.319375
1.5720e-06,0.363125
1.5724e-06,0.244375
1.5728e-06,0.31375
1.5732e-06,0.36125
1.5736e-06,0.242188
1.5740e-06,0.238125
1.5744e-06,0.31875
1.5748e-06,0.357813
1.5752e-06,0.367812
1.5756e-06,0.199063
1.5760e-06,0.355625
1.5764e-06,0.285
1.5768e-06,0.351875
1.5772e-06,0.441563
1.5776e-06,0.23875
1.5780e-06,0.321563
1.5784e-06,0.278437
1.5788e-06,0.321875
1.5792e-06,0.319063
1.5796e-06,0.279688
1.5800e-06,0.32
1.5804e-06,0.36
1.5808e-06,0.320625
1.5812e-06,0.399688
1.5816e-06,0.277813
1.5820e-06,0.325625
1.5824e-06,0.401563
1.5828e-06,0.399375
1.5832e-06,0.359687
1.5836e-06,0.32
1.5840e-06,0.278125
1.5844e-06,0.398438
1.5848e-06,0.290938
1.5852e-06,0.23625
1.5856e-06,0.355
1.5860e-06,0.36
1.5864e-06,0.365938
1.5868e-06,0.28
1.5872e-06,0.32
1.5876e-06,0.278437
1.5880e-06,0.3975
1.5884e-06,0.363125
1.5888e-06,0.358125
1.5892e-06,0.360625
1.5896e-06,0.279688
1.5900e-06,0.360625
1.5904e-06,0.2775
1.5908e-06,0.280938
1.5912e-06,0.279688
1.5916e-06,0.28
1.5920e-06,0.32
1.5924e-06,0.320313
1.5928e-06,0.280313
1.5932e-06,0.28
1.5936e-06,0.36125
1.5940e-06,0.39875
1.5944e-06,0.313125
1.5948e-06,0.236875
1.5952e-06,0.240625
1.5956e-06,0.284063
1.5960e-06,0.3175
1.5964e-06,0.199688
1.5968e-06,0.28
1.5972e-06,0.32
1.5976e-06,0.320937
1.5980e-06,0.278125
1.5984e-06,0.400625
1.5988e-06,0.203437
1.5992e-06,0.24125
1.5996e-06,0.15375
1.6000e-06,0.32375
1.6004e-06,0.239688
1.6008e-06,0.24
1.6012e-06,0.319688
1.6016e-06,0.24
1.6020e-06,0.32
1.6024e-06,0.31875
1.6028e-06,0.239063
1.6032e-06,0.24125
1.6036e-06,0.279375
1.6040e-06,0.200625
1.6044e-06,0.24
1.6048e-06,0.32
1.6052e-06,0.28
1.6056e-06,0.32
1.6060e-06,0.320313
1.6064e-06,0.362812
1.6068e-06,0.353125
1.6072e-06,0.332813
1.6076e-06,0.431562
1.6080e-06,0.184688
1.6084e-06,0.209687
1.6088e-06,0.363125
1.6092e-06,0.44
1.6096e-06,0.36
1.6100e-06,0.400938
1.6104e-06,0.279688
1.6108e-06,0.361563
1.6112e-06,0.271562
1.6116e-06,0.246563
1.6120e-06,0.447187
1.6124e-06,0.434687
1.6128e-06,0.28
1.6132e-06,0.358125
1.6136e-06,0.28625
1.6140e-06,0.275625
1.6144e-06,0.320313
1.6148e-06,0.240625
1.6152e-06,0.280625
1.6156e-06,0.320937
1.6160e-06,0.359063
1.6164e-06,0.28
1.6168e-06,0.319063
1.6172e-06,0.282188
1.6176e-06,0.275625
1.6180e-06,0.400312
1.6184e-06,0.237813
1.6188e-06,0.245
1.6192e-06,0.357187
1.6196e-06,0.235938
1.6200e-06,0.326563
1.6204e-06,0.319063
1.6208e-06,0.36375
1.6212e-06,0.357813
1.6216e-06,0.279688
1.6220e-06,0.280313
1.6224e-06,0.279062
1.6228e-06,0.4
1.6232e-06,0.276875
1.6236e-06,0.279688
1.6240e-06,0.198125
1.6244e-06,0.240625
1.6248e-06,0.4
1.6252e-06,0.285938
1.6256e-06,0.276875
1.6260e-06,0.307187
1.6264e-06,0.39875
1.6268e-06,0.288438
1.6272e-06,0.15625
1.6276e-06,0.40125
1.6280e-06,0.359687
1.6284e-06,0.320937
1.6288e-06,0.319375
1.6292e-06,0.28
1.6296e-06,0.397188
1.6300e-06,0.443438
1.6304e-06,0.282813
1.6308e-06,0.280938
1.6312e-06,0.159375
1.6316e-06,0.202188
1.6320e-06,0.19625
1.6324e-06,0.209687
1.6328e-06,0.364688
1.6332e-06,0.319063
1.6336e-06,0.358438
1.6340e-06,0.239375
1.6344e-06,0.280313
1.6348e-06,0.362812
1.6352e-06,0.3975
1.6356e-06,0.239688
1.6360e-06,0.365625
1.6364e-06,0.26875
1.6368e-06,0.2025
1.6372e-06,0.324688
1.6376e-06,0.361875
1.6380e-06,0.238125
1.6384e-06,0.430938
1.6388e-06,0.37625
1.6392e-06,0.255937
1.6396e-06,0.159375
1.6400e-06,0.277813
1.6404e-06,0.279375
1.6408e-06,0.24
1.6412e-06,0.24
1.6416e-06,0.319688
1.6420e-06,0.28
1.6424e-06,0.32
1.6428e-06,0.279375
1.6432e-06,0.354688
1.6436e-06,0.328437
1.6440e-06,0.2
1.6444e-06,0.36375
1.6448e-06,0.396875
1.6452e-06,0.319688
1.6456e-06,0.36
1.6460e-06,0.278125
1.6464e-06,0.279688
1.6468e-06,0.357187
1.6472e-06,0.36375
1.6476e-06,0.240313
1.6480e-06,0.28125
1.6484e-06,0.319688
1.6488e-06,0.27875
1.6492e-06,0.281875
1.6496e-06,0.319063
1.6500e-06,0.279375
1.6504e-06,0.39875
1.6508e-06,0.323125
1.6512e-06,0.32125
1.6516e-06,0.245
1.6520e-06,0.238437
1.6524e-06,0.279062
1.6528e-06,0.281562
1.6532e-06,0.200625
1.6536e-06,0.23875
1.6540e-06,0.278125
1.6544e-06,0.320937
1.6548e-06,0.244375
1.6552e-06,0.237188
1.6556e-06,0.27875
1.6560e-06,0.24375
1.6564e-06,0.199063
1.6568e-06,0.32125
1.6572e-06,0.319063
1.6576e-06,0.277188
1.6580e-06,0.199688
1.6584e-06,0.240313
1.6588e-06,0.199375
1.6592e-06,0.2
1.6596e-06,0.279688
1.6600e-06,0.28125
1.6604e-06,0.399062
1.6608e-06,0.23875
1.6612e-06,0.367188
1.6616e-06,0.400625
1.6620e-06,0.398438
1.6624e-06,0.239375
1.6628e-06,0.239063
1.6632e-06,0.276875
1.6636e-06,0.399375
1.6640e-06,0.321875
1.6644e-06,0.36
1.6648e-06,0.282188
1.6652e-06,0.319375
1.6656e-06,0.278125
1.6660e-06,0.359375
1.6664e-06,0.320313
1.6668e-06,0.240937
1.6672e-06,0.239375
1.6676e-06,0.275625
1.6680e-06,0.358438
1.6684e-06,0.320937
1.6688e-06,0.279062
1.6692e-06,0.405938
1.6696e-06,0.477813
1.6700e-06,0.314375
1.6704e-06,0.280938
1.6708e-06,0.360312
1.6712e-06,0.32
1.6716e-06,0.32
1.6720e-06,0.32
1.6724e-06,0.36
1.6728e-06,0.399062
1.6732e-06,0.278125
1.6736e-06,0.277813
1.6740e-06,0.196563
1.6744e-06,0.245
1.6748e-06,0.279375
1.6752e-06,0.238125
1.6756e-06,0.240313
1.6760e-06,0.32
1.6764e-06,0.280938
1.6768e-06,0.239063
1.6772e-06,0.319688
1.6776e-06,0.28
1.6780e-06,0.355625
1.6784e-06,0.410313
1.6788e-06,0.1675
1.6792e-06,0.2425
1.6796e-06,0.240625
1.6800e-06,0.4
1.6804e-06,0.27875
1.6808e-06,0.360625
1.6812e-06,0.44
1.6816e-06,0.318437
1.6820e-06,0.32
1.6824e-06,0.27875
1.6828e-06,0.321875
1.6832e-06,0.400625
1.6836e-06,0.28
1.6840e-06,0.35875
1.6844e-06,0.360312
1.6848e-06,0.28
1.6852e-06,0.360938
1.6856e-06,0.2675
1.6860e-06,0.165313
1.6864e-06,0.3325
1.6868e-06,0.268125
1.6872e-06,0.24625
1.6876e-06,0.365
1.6880e-06,0.3175
1.6884e-06,0.24
1.6888e-06,0.360938
1.6892e-06,0.360938
1.6896e-06,0.319375
1.6900e-06,0.321563
1.6904e-06,0.355625
1.6908e-06,0.2375
1.6912e-06,0.325
1.6916e-06,0.315937
1.6920e-06,0.2
1.6924e-06,0.314063
1.6928e-06,0.319375
1.6932e-06,0.394062
1.6936e-06,0.440313
1.6940e-06,0.322812
1.6944e-06,0.16
1.6948e-06,0.281875
1.6952e-06,0.280313
1.6956e-06,0.32
1.6960e-06,0.23875
1.6964e-06,0.321563
1.6968e-06,0.196875
1.6972e-06,0.39875
1.6976e-06,0.23875
1.6980e-06,0.364375
1.6984e-06,0.355625
1.6988e-06,0.370625
1.6992e-06,0.428438
1.6996e-06,0.240313
1.7000e-06,0.404375
1.7004e-06,0.275937
1.7008e-06,0.320937
1.7012e-06,0.36
1.7016e-06,0.320625
1.7020e-06,0.320313
1.7024e-06,0.39875
1.7028e-06,0.275
1.7032e-06,0.280938
1.7036e-06,0.279688
1.7040e-06,0.200625
1.7044e-06,0.2325
1.7048e-06,0.388125
1.7052e-06,0.436875
1.7056e-06,0.4075
1.7060e-06,0.241875
1.7064e-06,0.355
1.7068e-06,0.399062
1.7072e-06,0.279688
1.7076e-06,0.322188
1.7080e-06,0.319688
1.7084e-06,0.28
1.7088e-06,0.2
1.7092e-06,0.276563
1.7096e-06,0.321875
1.7100e-06,0.2025
1.7104e-06,0.201875
1.7108e-06,0.361563
1.7112e-06,0.269688
1.7116e-06,0.202813
1.7120e-06,0.234375
1.7124e-06,0.16375
1.7128e-06,0.279688
1.7132e-06,0.241563
1.7136e-06,0.48
1.7140e-06,0.235312
1.7144e-06,0.24125
1.7148e-06,0.28125
1.7152e-06,0.3675
1.7156e-06,0.394062
1.7160e-06,0.28
1.7164e-06,0.360312
1.7168e-06,0.24125
1.7172e-06,0.275
1.7176e-06,0.362812
1.7180e-06,0.28
1.7184e-06,0.325
1.7188e-06,0.202813
1.7192e-06,0.274375
1.7196e-06,0.44
1.7200e-06,0.36
1.7204e-06,0.44
1.7208e-06,0.162188
1.7212e-06,0.3525
1.7216e-06,0.367188
1.7220e-06,0.278125
1.7224e-06,0.356875
1.7228e-06,0.28875
1.7232e-06,0.2
1.7236e-06,0.362812
1.7240e-06,0.357813
1.7244e-06,0.3625
1.7248e-06,0.44125
1.7252e-06,0.3975
1.7256e-06,0.280313
1.7260e-06,0.31875
1.7264e-06,0.320313
1.7268e-06,0.359063
1.7272e-06,0.399375
1.7276e-06,0.27875
1.7280e-06,0.241563
1.7284e-06,0.363438
1.7288e-06,0.356875
1.7292e-06,0.239688
1.7296e-06,0.35625
1.7300e-06,0.326563
1.7304e-06,0.239375
1.7308e-06,0.313125
1.7312e-06,0.325
1.7316e-06,0.238437
1.7320e-06,0.4
1.7324e-06,0.280938
1.7328e-06,0.398438
1.7332e-06,0.246875
1.7336e-06,0.195
1.7340e-06,0.314375
1.7344e-06,0.32375
1.7348e-06,0.278125
1.7352e-06,0.356562
1.7356e-06,0.360625
1.7360e-06,0.32
1.7364e-06,0.361875
1.7368e-06,0.355938
1.7372e-06,0.24
1.7376e-06,0.361563
1.7380e-06,0.31875
1.7384e-06,0.24
1.7388e-06,0.279688
1.7392e-06,0.320625
1.7396e-06,0.359687
1.7400e-06,0.277813
1.7404e-06,0.24125
1.7408e-06,0.280625
1.7412e-06,0.28
1.7416e-06,0.32
1.7420e-06,0.320313
1.7424e-06,0.279375
1.7428e-06,0.320313
1.7432e-06,0.27875
1.7436e-06,0.357187
1.7440e-06,0.325
1.7444e-06,0.28
1.7448e-06,0.281562
1.7452e-06,0.279375
1.7456e-06,0.36
1.7460e-06,0.2825
1.7464e-06,0.278437
1.7468e-06,0.353125
1.7472e-06,0.405625
1.7476e-06,0.200625
1.7480e-06,0.317188
1.7484e-06,0.357813
1.7488e-06,0.320625
1.7492e-06,0.359375
1.7496e-06,0.320313
1.7500e-06,0.4
1.7504e-06,0.32
1.7508e-06,0.359375
1.7512e-06,0.320937
1.7516e-06,0.28
1.7520e-06,0.39875
1.7524e-06,0.156562
1.7528e-06,0.248438
1.7532e-06,0.280938
1.7536e-06,0.322188
1.7540e-06,0.319063
1.7544e-06,0.278125
1.7548e-06,0.280313
1.7552e-06,0.4
1.7556e-06,0.320937
1.7560e-06,0.318437
1.7564e-06,0.399688
1.7568e-06,0.32125
1.7572e-06,0.28
1.7576e-06,0.280938
1.7580e-06,0.24375
1.7584e-06,0.241563
1.7588e-06,0.320313
1.7592e-06,0.32
1.7596e-06,0.239375
1.7600e-06,0.199688
1.7604e-06,0.2
1.7608e-06,0.359687
1.7612e-06,0.198438
1.7616e-06,0.2825
1.7620e-06,0.27875
1.7624e-06,0.239375
1.7628e-06,0.32
1.7632e-06,0.240937
1.7636e-06,0.239688
1.7640e-06,0.320313
1.7644e-06,0.358438
1.7648e-06,0.278437
1.7652e-06,0.371563
1.7656e-06,0.381875
1.7660e-06,0.194688
1.7664e-06,0.28625
1.7668e-06,0.231875
1.7672e-06,0.20125
1.7676e-06,0.320625
1.7680e-06,0.359375
1.7684e-06,0.359063
1.7688e-06,0.399375
1.7692e-06,0.275937
1.7696e-06,0.245938
1.7700e-06,0.359375
1.7704e-06,0.279688
1.7708e-06,0.359375
1.7712e-06,0.24
1.7716e-06,0.319688
1.7720e-06,0.273438
1.7724e-06,0.474062
1.7728e-06,0.364375
1.7732e-06,0.240313
1.7736e-06,0.281562
1.7740e-06,0.3175
1.7744e-06,0.160625
1.7748e-06,0.36
1.7752e-06,0.283125
1.7756e-06,0.277188
1.7760e-06,0.35875
1.7764e-06,0.360312
1.7768e-06,0.359687
1.7772e-06,0.273438
1.7776e-06,0.165313
1.7780e-06,0.370313
1.7784e-06,0.313125
1.7788e-06,0.322188
1.7792e-06,0.318437
1.7796e-06,0.320625
1.7800e-06,0.360312
1.7804e-06,0.36
1.7808e-06,0.320313
1.7812e-06,0.279688
1.7816e-06,0.279688
1.7820e-06,0.325312
1.7824e-06,0.3975
1.7828e-06,0.199375
1.7832e-06,0.27875
1.7836e-06,0.319063
1.7840e-06,0.35875
1.7844e-06,0.354375
1.7848e-06,0.400312
1.7852e-06,0.32375
1.7856e-06,0.315937
1.7860e-06,0.439687
1.7864e-06,0.319688
1.7868e-06,0.3975
1.7872e-06,0.158125
1.7876e-06,0.24
1.7880e-06,0.32
1.7884e-06,0.278437
1.7888e-06,0.359375
1.7892e-06,0.319063
1.7896e-06,0.399375
1.7900e-06,0.280313
1.7904e-06,0.355625
1.7908e-06,0.19875
1.7912e-06,0.320937
1.7916e-06,0.19875
1.7920e-06,0.27875
1.7924e-06,0.16
1.7928e-06,0.360938
1.7932e-06,0.435625
1.7936e-06,0.200625
1.7940e-06,0.360625
1.7944e-06,0.24125
1.7948e-06,0.4
1.7952e-06,0.188125
1.7956e-06,0.245313
1.7960e-06,0.320625
1.7964e-06,0.240313
1.7968e-06,0.348125
1.7972e-06,0.381563
1.7976e-06,0.194063
1.7980e-06,0.358125
1.7984e-06,0.241875
1.7988e-06,0.320625
1.7992e-06,0.28
1.7996e-06,0.32
1.8000e-06,0.240313
1.8004e-06,0.317813
1.8008e-06,0.320937
1.8012e-06,0.319688
1.8016e-06,0.284063
1.8020e-06,0.204688
1.8024e-06,0.2
1.8028e-06,0.36
1.8032e-06,0.237813
1.8036e-06,0.323438
1.8040e-06,0.319375
1.8044e-06,0.36125
1.8048e-06,0.4
1.8052e-06,0.322812
1.8056e-06,0.280313
1.8060e-06,0.28
1.8064e-06,0.280313
1.8068e-06,0.32
1.8072e-06,0.32
1.8076e-06,0.319688
1.8080e-06,0.278437
1.8084e-06,0.27875
1.8088e-06,0.39875
1.8092e-06,0.291563
1.8096e-06,0.124063
1.8100e-06,0.15375
1.8104e-06,0.235938
1.8108e-06,0.31875
1.8112e-06,0.359687
1.8116e-06,0.32125
1.8120e-06,0.28
1.8124e-06,0.280625
1.8128e-06,0.277813
1.8132e-06,0.355625
1.8136e-06,0.327813
1.8140e-06,0.1975
1.8144e-06,0.35375
1.8148e-06,0.360938
1.8152e-06,0.36125
1.8156e-06,0.438125
1.8160e-06,0.233125
1.8164e-06,0.2475
1.8168e-06,0.399062
1.8172e-06,0.199063
1.8176e-06,0.28
1.8180e-06,0.239375
1.8184e-06,0.400625
1.8188e-06,0.277813
1.8192e-06,0.240937
1.8196e-06,0.282188
1.8200e-06,0.2775
1.8204e-06,0.240313
1.8208e-06,0.360625
1.8212e-06,0.400312
1.8216e-06,0.3625
1.8220e-06,0.243438
1.8224e-06,0.269688
1.8228e-06,0.399688
1.8232e-06,0.288438
1.8236e-06,0.270313
1.8240e-06,0.33125
1.8244e-06,0.199063
1.8248e-06,0.399688
1.8252e-06,0.245313
1.8256e-06,0.23875
1.8260e-06,0.237188
1.8264e-06,0.319063
1.8268e-06,0.280313
1.8272e-06,0.31875
1.8276e-06,0.315
1.8280e-06,0.20125
1.8284e-06,0.3625
1.8288e-06,0.27875
1.8292e-06,0.28
1.8296e-06,0.24
1.8300e-06,0.239688
1.8304e-06,0.279375
1.8308e-06,0.36
1.8312e-06,0.359063
1.8316e-06,0.27875
1.8320e-06,0.280938
1.8324e-06,0.328125
1.8328e-06,0.397188
1.8332e-06,0.275
1.8336e-06,0.323438
1.8340e-06,0.359687
1.8344e-06,0.24
1.8348e-06,0.199688
1.8352e-06,0.277188
1.8356e-06,0.361875
1.8360e-06,0.2
1.8364e-06,0.355938
1.8368e-06,0.290938
1.8372e-06,0.194688
1.8376e-06,0.325
1.8380e-06,0.359687
1.8384e-06,0.28
1.8388e-06,0.279688
1.8392e-06,0.280313
1.8396e-06,0.4
1.8400e-06,0.237813
1.8404e-06,0.281875
1.8408e-06,0.32
1.8412e-06,0.318437
1.8416e-06,0.200625
1.8420e-06,0.2
1.8424e-06,0.239375
1.8428e-06,0.319688
1.8432e-06,0.279688
1.8436e-06,0.237813
1.8440e-06,0.20625
1.8444e-06,0.36625
1.8448e-06,0.31
1.8452e-06,0.278437
1.8456e-06,0.235
1.8460e-06,0.249375
1.8464e-06,0.40125
1.8468e-06,0.319375
1.8472e-06,0.28
1.8476e-06,0.318125
1.8480e-06,0.358438
1.8484e-06,0.199063
1.8488e-06,0.327188
1.8492e-06,0.315
1.8496e-06,0.282188
1.8500e-06,0.316875
1.8504e-06,0.2
1.8508e-06,0.395938
1.8512e-06,0.285313
1.8516e-06,0.353125
1.8520e-06,0.399375
1.8524e-06,0.362188
1.8528e-06,0.241563
1.8532e-06,0.439687
1.8536e-06,0.196875
1.8540e-06,0.28
1.8544e-06,0.360625
1.8548e-06,0.2825
1.8552e-06,0.275
1.8556e-06,0.400938
1.8560e-06,0.238437
1.8564e-06,0.284063
1.8568e-06,0.314375
1.8572e-06,0.245313
1.8576e-06,0.3575
1.8580e-06,0.193125
1.8584e-06,0.243125
1.8588e-06,0.241875
1.8592e-06,0.319688
1.8596e-06,0.200312
1.8600e-06,0.239688
1.8604e-06,0.240313
1.8608e-06,0.320625
1.8612e-06,0.278437
1.8616e-06,0.321563
1.8620e-06,0.319375
1.8624e-06,0.2
1.8628e-06,0.275625
1.8632e-06,0.282188
1.8636e-06,0.28125
